"","x"
"123",0.000140186801702549
"124",0.000143165634353372
"125",0.000143951045134138
"126",0.000144902390705693
"127",0.000145214209314771
"128",0.00014598651353183
"129",0.000146364623779231
"130",0.000150982430432755
"131",0.000153263464962583
"132",0.000153716342721271
"133",0.000153851173480552
"134",0.000153935682858182
"135",0.000155825717101687
"136",0.000156840703583221
"137",0.000158421477411446
"138",0.000162347416542295
"139",0.000162374981011762
"140",0.000162694098068375
"141",0.000165865793650987
"142",0.000166909202038482
"143",0.000168434657137291
"144",0.000169177980095818
"145",0.000170070757014908
"146",0.000173004716526266
"147",0.000174619589524136
"148",0.000175504845167851
"149",0.000176022375405201
"150",0.000176187570697237
"151",0.000177170748138981
"152",0.000177833560036853
"153",0.000178628143318578
"154",0.00018044065221301
"155",0.000182549149222107
"156",0.00018546403327943
"157",0.000186189626773042
"158",0.000186357947943136
"159",0.00018714996386043
"160",0.000189442113427634
"161",0.000191205295165128
"162",0.000199847035624671
"163",0.000202895793153882
"164",0.000204856803580355
"165",0.000205510472147575
"166",0.000205631876565307
"167",0.000206526853779708
"168",0.000208053049829742
"169",0.000208058077568993
"170",0.000208473166792835
"171",0.000209173677744622
"172",0.00021052000969252
"173",0.000212159189033471
"174",0.000215446830818208
"175",0.000216005470174473
"176",0.000221706158777596
"177",0.000224624392206805
"178",0.000224736632443411
"179",0.000225796948255075
"180",0.00022609034470887
"181",0.000226328729191915
"182",0.000226376262136625
"183",0.000232437950096741
"184",0.000233184250083685
"185",0.000233749700419779
"186",0.000233797015418077
"187",0.000235178348176264
"188",0.000235388339430861
"189",0.000236699265567229
"190",0.000237919391883497
"191",0.000239892151162068
"192",0.000242806660529782
"193",0.000245533499991277
"194",0.000245612191570266
"195",0.000247988483875464
"196",0.000249317559897307
"197",0.000251053970234294
"198",0.000252422387411544
"199",0.000253656151776257
"200",0.000254184580647802
"201",0.000256167775048286
"202",0.000258198273058432
"203",0.000258781939947477
"204",0.000261295655176916
"205",0.000262476966848248
"206",0.00026290940780555
"207",0.00026538431885729
"208",0.00026559839229139
"209",0.000265759973901576
"210",0.000270657492461474
"211",0.000271791465816784
"212",0.000274517352154253
"213",0.000275180363280044
"214",0.00027552446665361
"215",0.000277312775434571
"216",0.000277711007962908
"217",0.000279786723169341
"218",0.000281950770541002
"219",0.000282875125808145
"220",0.000284789764942784
"221",0.000285821048271332
"222",0.000286628393161402
"223",0.000288003559581815
"224",0.000288081149991089
"225",0.000288239348835144
"226",0.000289580287778168
"227",0.00029621903742461
"228",0.000296386039409537
"229",0.000297335664177078
"230",0.000299354725427547
"231",0.00029940757460487
"232",0.00030110688081057
"233",0.000301213432831327
"234",0.00030292174996298
"235",0.00030389343667459
"236",0.000304600262507816
"237",0.000307126017884311
"238",0.000307172539328127
"239",0.000307834844620662
"240",0.000307871968896327
"241",0.000308017260102137
"242",0.000308049311155954
"243",0.000311069172743304
"244",0.000312793636691474
"245",0.000312800087858043
"246",0.00031425968319073
"247",0.000314817743705799
"248",0.000315108409899116
"249",0.000317374644741977
"250",0.000318408006714169
"251",0.000318572393202424
"252",0.00032411125792672
"253",0.000325442971923052
"254",0.000326941843499834
"255",0.000327080583914779
"256",0.000329010015573814
"257",0.000335674337759159
"258",0.000340224198712441
"259",0.00034053914414145
"260",0.00034063401929888
"261",0.000341116797613732
"262",0.000355142116676553
"263",0.000355573251826521
"264",0.000355687673967021
"265",0.000357330975558262
"266",0.000358365644488784
"267",0.000358638205709473
"268",0.000367149764150451
"269",0.000371168406771296
"270",0.000371639664624487
"271",0.000377146145085057
"272",0.000377309992097409
"273",0.000381694998041525
"274",0.00038543219441915
"275",0.000388239252378735
"276",0.000394145549584008
"277",0.000403464240186204
"278",0.000404035746432179
"279",0.000405209299257857
"280",0.00040912709166328
"281",0.000410382949200478
"282",0.000412144739234053
"283",0.00041364053320509
"284",0.000413963140656338
"285",0.000414729304454569
"286",0.000414812098064654
"287",0.000416098670936058
"288",0.000426301871100992
"289",0.000426455586342591
"290",0.000427331657145403
"291",0.000429078567847385
"292",0.000430890928116676
"293",0.000432493324294361
"294",0.000434410962252732
"295",0.000435862571867949
"296",0.000439061233790752
"297",0.000440384404741031
"298",0.000442074652711446
"299",0.000445323656085999
"300",0.000445689693427135
"301",0.000449080086245119
"302",0.00044945791250893
"303",0.00044986055770476
"304",0.000453693842499224
"305",0.000455842995265521
"306",0.000462921100219832
"307",0.000464328007636109
"308",0.000467964465274439
"309",0.000474118026277538
"310",0.000477552149493247
"311",0.000478447360433675
"312",0.000479695712347418
"313",0.000482337091742848
"314",0.000483663612813519
"315",0.000483844213816085
"316",0.000485598279004408
"317",0.00048590415079278
"318",0.000488280260688141
"319",0.000488380210051267
"320",0.000489843189271773
"321",0.000493017590850614
"322",0.000495850455808932
"323",0.000496910769511437
"324",0.000497059468152564
"325",0.000497424049493432
"326",0.000498238509561586
"327",0.000501650800768287
"328",0.000502176115889914
"329",0.000517037668786696
"330",0.000519026212461783
"331",0.000521071175944143
"332",0.000524024159992062
"333",0.000525921795004913
"334",0.000527648366603316
"335",0.000529113313290374
"336",0.000534236703362972
"337",0.000535005161594301
"338",0.000536460247933538
"339",0.000538433538130419
"340",0.0005422667699774
"341",0.000542791484521514
"342",0.000543290691055972
"343",0.000550632330739294
"344",0.000552381459420699
"345",0.000552921110416926
"346",0.000557064715533657
"347",0.000559862117174198
"348",0.000563788324433952
"349",0.000563848995144992
"350",0.000568754783198555
"351",0.000571555840658566
"352",0.000571985039682146
"353",0.000573050252493032
"354",0.000576093062599824
"355",0.00057753278384081
"356",0.000578744672314143
"357",0.000582915738063329
"358",0.000583521829991057
"359",0.000585056825695487
"360",0.000586206857167043
"361",0.000588559319145214
"362",0.000589915287215091
"363",0.000594914444464435
"364",0.00059851091609841
"365",0.000598811279751469
"366",0.000601865520957439
"367",0.000603683750226596
"368",0.000612986726906618
"369",0.000613120323748086
"370",0.000615392201257395
"371",0.000618995831895889
"372",0.000620529303699281
"373",0.000621752866343188
"374",0.000624255538866602
"375",0.000629397257719981
"376",0.000634123635134344
"377",0.00063773553007247
"378",0.000638754403087484
"379",0.000640882130897114
"380",0.00064400907445606
"381",0.000644493824113583
"382",0.000646233404977475
"383",0.000649362484654207
"384",0.000651669682416689
"385",0.000655933544481039
"386",0.000656298853571835
"387",0.000660372962958193
"388",0.000664879534191053
"389",0.000666572133202273
"390",0.000667551282345906
"391",0.000667889832655533
"392",0.000668123128275636
"393",0.00067043814156118
"394",0.000671010623774158
"395",0.00067379614767714
"396",0.000677867351426415
"397",0.000682013103633277
"398",0.00068360068445575
"399",0.000686783843394663
"400",0.000693750703134218
"401",0.000694382129815581
"402",0.000694671995382753
"403",0.000697662615912171
"404",0.000700608643767784
"405",0.000701013955579542
"406",0.000701512603695612
"407",0.000704106168866524
"408",0.000710870202808397
"409",0.00071650482936183
"410",0.000717199273361087
"411",0.000721184217356152
"412",0.000730388157037675
"413",0.00073528976564805
"414",0.000736492174449136
"415",0.000737500007448499
"416",0.000742590023037323
"417",0.000742927598022344
"418",0.000756901220472389
"419",0.000778849891914419
"420",0.000783803705408659
"421",0.000784924310348436
"422",0.000817976865267491
"423",0.000821673505196886
"424",0.000824920657108016
"425",0.000834444307283501
"426",0.000841899605411911
"427",0.000862991630736513
"428",0.000868817326884315
"429",0.000880811533439685
"430",0.000883749736958817
"431",0.000901440497709196
"432",0.000919686864868824
"433",0.000936018481097875
"434",0.000937149034102642
"435",0.000937487077425908
"436",0.00101255983638908
"437",0.00101706191529161
"438",0.00104841008527103
"439",0.00104865476245264
"440",0.00109718034610992
"441",0.00110396934264228
"442",0.00116687033174831
"443",0.00128072726205155
"444",0.00151841272808901
"445",0.00155365216570695
"446",0.00190277961242706
"447",0.00199832344711523
"448",0.00223495182698798
"449",0.00236339170056446
"450",0.00241810934155659
"451",0.00245080940647535
"452",0.0024586505552258
"453",0.00250144175663397
"454",0.00254448707354797
"455",0.00256001020841843
"456",0.00258470338875825
"457",0.00259326955780443
"458",0.00262523713028407
"459",0.00265677333810629
"460",0.00270035421326703
"461",0.00270735527169691
"462",0.00272015905684705
"463",0.00278109647820239
"464",0.00290344349675495
